filename,filepath,song_label,participant_id,recording_type,take_number,sample_rate,num_channels,duration_seconds
S140_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S140_hum_1_Necessities.wav,Necessities,S140,hum,1,44100,2,28.92800453514739
S141_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S141_whistle_1_NewYork.wav,NewYork,S141,whistle,1,44100,1,16.880907029478458
S141_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S141_whistle_2_Feeling.wav,Feeling,S141,whistle,2,44100,1,21.139478458049886
S141_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S141_whistle_2_Happy.wav,Happy,S141,whistle,2,44100,1,25.089160997732428
S141_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S141_whistle_2_RememberMe.wav,RememberMe,S141,whistle,2,44100,1,24.204512471655327
S142_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S142_hum_1_Necessities.wav,Necessities,S142,hum,1,44100,2,17.61206349206349
S142_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S142_hum_1_TryEverything.wav,TryEverything,S142,hum,1,44100,2,15.610702947845805
S142_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S142_whistle_2_Feeling.wav,Feeling,S142,whistle,2,44100,2,18.100226757369615
S142_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S142_whistle_2_Happy.wav,Happy,S142,whistle,2,44100,2,17.85612244897959
S143_hum_1_Friend.wav,data/MLEndHWII_sample_800/S143_hum_1_Friend.wav,Friend,S143,hum,1,44100,1,29.40578231292517
S143_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S143_hum_1_RememberMe.wav,RememberMe,S143,hum,1,44100,1,30.24170068027211
S143_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S143_hum_2_Feeling.wav,Feeling,S143,hum,2,44100,1,32.37793650793651
S143_hum_2_Married.wav,data/MLEndHWII_sample_800/S143_hum_2_Married.wav,Married,S143,hum,2,44100,1,32.563696145124716
S144_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S144_hum_2_NewYork.wav,NewYork,S144,hum,2,44100,1,17.025079365079364
S144_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S144_whistle_1_Feeling.wav,Feeling,S144,whistle,1,44100,1,21.7940589569161
S144_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S144_whistle_1_Happy.wav,Happy,S144,whistle,1,44100,1,18.08485260770975
S144_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S144_whistle_1_TryEverything.wav,TryEverything,S144,whistle,1,44100,1,16.42895691609977
S145_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S145_whistle_1_Friend.wav,Friend,S145,whistle,1,44100,1,17.438185941043084
S145_whistle_1_Married.wav,data/MLEndHWII_sample_800/S145_whistle_1_Married.wav,Married,S145,whistle,1,44100,1,16.34684807256236
S145_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S145_whistle_1_NewYork.wav,NewYork,S145,whistle,1,44100,1,16.497777777777777
S145_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S145_whistle_2_Necessities.wav,Necessities,S145,whistle,2,44100,1,17.449795918367347
S146_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S146_hum_1_Feeling.wav,Feeling,S146,hum,1,44100,2,22.024104308390022
S146_hum_1_Friend.wav,data/MLEndHWII_sample_800/S146_hum_1_Friend.wav,Friend,S146,hum,1,44100,2,18.854580498866213
S146_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S146_hum_1_TryEverything.wav,TryEverything,S146,hum,1,44100,2,20.58448979591837
S146_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S146_whistle_1_RememberMe.wav,RememberMe,S146,whistle,1,44100,2,18.04190476190476
S146_whistle_2_Married.wav,data/MLEndHWII_sample_800/S146_whistle_2_Married.wav,Married,S146,whistle,2,44100,2,17.647165532879818
S147_hum_2_Friend.wav,data/MLEndHWII_sample_800/S147_hum_2_Friend.wav,Friend,S147,hum,2,44100,1,16.645691609977323
S147_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S147_whistle_1_Happy.wav,Happy,S147,whistle,1,44100,1,15.820657596371882
S147_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S147_whistle_2_Necessities.wav,Necessities,S147,whistle,2,44100,1,17.88324263038549
S147_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S147_whistle_2_NewYork.wav,NewYork,S147,whistle,2,44100,1,18.364512471655328
S148_hum_2_Married.wav,data/MLEndHWII_sample_800/S148_hum_2_Married.wav,Married,S148,hum,2,44100,1,16.64920634920635
S148_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S148_whistle_1_Feeling.wav,Feeling,S148,whistle,1,44100,1,16.908344671201814
S148_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S148_whistle_1_TryEverything.wav,TryEverything,S148,whistle,1,44100,1,17.620975056689343
S148_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S148_whistle_2_Happy.wav,Happy,S148,whistle,2,44100,1,17.556190476190476
S149_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S149_hum_1_Feeling.wav,Feeling,S149,hum,1,44100,2,19.05548752834467
S149_whistle_1_Married.wav,data/MLEndHWII_sample_800/S149_whistle_1_Married.wav,Married,S149,whistle,1,44100,2,19.577936507936506
S149_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S149_whistle_1_Necessities.wav,Necessities,S149,whistle,1,44100,2,19.868185941043084
S149_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S149_whistle_2_TryEverything.wav,TryEverything,S149,whistle,2,44100,2,20.100385487528346
S14_hum_1_Married.wav,data/MLEndHWII_sample_800/S14_hum_1_Married.wav,Married,S14,hum,1,48000,2,21.524
S14_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S14_whistle_1_Necessities.wav,Necessities,S14,whistle,1,48000,1,21.609333333333332
S14_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S14_whistle_1_TryEverything.wav,TryEverything,S14,whistle,1,48000,1,25.278666666666666
S14_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S14_whistle_2_Friend.wav,Friend,S14,whistle,2,48000,1,22.548
S150_hum_1_Married.wav,data/MLEndHWII_sample_800/S150_hum_1_Married.wav,Married,S150,hum,1,44100,2,16.89251700680272
S150_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S150_whistle_1_Feeling.wav,Feeling,S150,whistle,1,44100,2,17.98385487528345
S150_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S150_whistle_1_RememberMe.wav,RememberMe,S150,whistle,1,44100,2,19.51637188208617
S150_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S150_whistle_1_TryEverything.wav,TryEverything,S150,whistle,1,44100,2,15.764965986394557
S150_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S150_whistle_2_NewYork.wav,NewYork,S150,whistle,2,44100,2,17.03183673469388
S151_hum_1_Happy.wav,data/MLEndHWII_sample_800/S151_hum_1_Happy.wav,Happy,S151,hum,1,44100,1,18.007074829931973
S151_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S151_hum_2_TryEverything.wav,TryEverything,S151,hum,2,44100,1,32.46149659863946
S151_hum_3_Necessities.wav,data/MLEndHWII_sample_800/S151_hum_3_Necessities.wav,Necessities,S151,hum,3,44100,1,17.471065759637188
S151_hum_4_Friend.wav,data/MLEndHWII_sample_800/S151_hum_4_Friend.wav,Friend,S151,hum,4,44100,1,18.79043083900227
S152_hum_1_Married.wav,data/MLEndHWII_sample_800/S152_hum_1_Married.wav,Married,S152,hum,1,44100,2,20.0
S152_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S152_hum_3_RememberMe.wav,RememberMe,S152,hum,3,44100,2,20.743741496598638
S152_hum_4_Friend.wav,data/MLEndHWII_sample_800/S152_hum_4_Friend.wav,Friend,S152,hum,4,44100,2,20.35612244897959
S152_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S152_hum_4_Necessities.wav,Necessities,S152,hum,4,44100,2,17.678730158730158
S153_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S153_hum_1_RememberMe.wav,RememberMe,S153,hum,1,44100,2,25.23780045351474
S153_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S153_hum_2_NewYork.wav,NewYork,S153,hum,2,44100,2,17.386553287981858
S153_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S153_hum_3_TryEverything.wav,TryEverything,S153,hum,3,44100,2,31.15888888888889
S153_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S153_hum_4_Feeling.wav,Feeling,S153,hum,4,44100,2,22.30628117913832
S153_hum_4_Happy.wav,data/MLEndHWII_sample_800/S153_hum_4_Happy.wav,Happy,S153,hum,4,44100,2,22.596530612244898
S154_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S154_hum_1_Feeling.wav,Feeling,S154,hum,1,44100,1,21.97768707482993
S154_hum_3_Married.wav,data/MLEndHWII_sample_800/S154_hum_3_Married.wav,Married,S154,hum,3,44100,1,20.81705215419501
S154_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S154_hum_3_RememberMe.wav,RememberMe,S154,hum,3,44100,1,22.19249433106576
S154_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S154_hum_4_NewYork.wav,NewYork,S154,hum,4,44100,1,19.887460317460317
S155_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S155_hum_3_NewYork.wav,NewYork,S155,hum,3,44100,1,17.687437641723356
S155_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S155_hum_4_Feeling.wav,Feeling,S155,hum,4,44100,1,18.08485260770975
S155_hum_4_Happy.wav,data/MLEndHWII_sample_800/S155_hum_4_Happy.wav,Happy,S155,hum,4,44100,1,17.819909297052153
S155_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S155_hum_4_RememberMe.wav,RememberMe,S155,hum,4,44100,1,18.87968253968254
S156_hum_3_Friend.wav,data/MLEndHWII_sample_800/S156_hum_3_Friend.wav,Friend,S156,hum,3,44100,1,19.380408163265304
S156_hum_3_Happy.wav,data/MLEndHWII_sample_800/S156_hum_3_Happy.wav,Happy,S156,hum,3,44100,1,17.765374149659863
S156_hum_3_Married.wav,data/MLEndHWII_sample_800/S156_hum_3_Married.wav,Married,S156,hum,3,44100,1,17.541043083900227
S156_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S156_hum_3_NewYork.wav,NewYork,S156,hum,3,44100,1,16.292902494331067
S157_hum_1_Happy.wav,data/MLEndHWII_sample_800/S157_hum_1_Happy.wav,Happy,S157,hum,1,44100,1,27.144126984126984
S157_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S157_hum_1_RememberMe.wav,RememberMe,S157,hum,1,44100,1,35.16360544217687
S157_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S157_hum_1_TryEverything.wav,TryEverything,S157,hum,1,44100,1,32.229297052154195
S157_hum_3_Feeling.wav,data/MLEndHWII_sample_800/S157_hum_3_Feeling.wav,Feeling,S157,hum,3,44100,1,33.8846485260771
S157_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S157_hum_4_NewYork.wav,NewYork,S157,hum,4,44100,1,17.944897959183674
S158_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S158_hum_1_Necessities.wav,Necessities,S158,hum,1,48000,2,28.458666666666666
S158_hum_2_Friend.wav,data/MLEndHWII_sample_800/S158_hum_2_Friend.wav,Friend,S158,hum,2,48000,2,28.928
S158_whistle_1_Married.wav,data/MLEndHWII_sample_800/S158_whistle_1_Married.wav,Married,S158,whistle,1,48000,2,30.314666666666668
S158_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S158_whistle_1_RememberMe.wav,RememberMe,S158,whistle,1,48000,2,35.797333333333334
S159_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S159_hum_1_TryEverything.wav,TryEverything,S159,hum,1,44100,1,21.351156462585035
S159_whistle_1_Married.wav,data/MLEndHWII_sample_800/S159_whistle_1_Married.wav,Married,S159,whistle,1,44100,1,18.395034013605443
S159_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S159_whistle_1_Necessities.wav,Necessities,S159,whistle,1,44100,1,19.183333333333334
S159_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S159_whistle_1_RememberMe.wav,RememberMe,S159,whistle,1,44100,1,23.32190476190476
S159_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S159_whistle_2_Feeling.wav,Feeling,S159,whistle,2,44100,1,19.11764172335601
S15_hum_1_Friend.wav,data/MLEndHWII_sample_800/S15_hum_1_Friend.wav,Friend,S15,hum,1,44100,1,17.33140589569161
S15_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S15_hum_1_RememberMe.wav,RememberMe,S15,hum,1,44100,1,19.74628117913832
S15_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S15_hum_3_TryEverything.wav,TryEverything,S15,hum,3,44100,1,17.238526077097507
S15_hum_4_Married.wav,data/MLEndHWII_sample_800/S15_hum_4_Married.wav,Married,S15,hum,4,44100,1,19.839160997732428
S15_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S15_hum_4_Necessities.wav,Necessities,S15,hum,4,44100,1,17.424285714285713
S160_hum_1_Married.wav,data/MLEndHWII_sample_800/S160_hum_1_Married.wav,Married,S160,hum,1,44100,2,16.965691609977323
S160_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S160_whistle_1_NewYork.wav,NewYork,S160,whistle,1,44100,2,19.505374149659865
S160_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S160_whistle_2_Friend.wav,Friend,S160,whistle,2,44100,2,21.435532879818595
S160_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S160_whistle_2_Happy.wav,Happy,S160,whistle,2,44100,2,24.076802721088434
S161_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S161_hum_2_NewYork.wav,NewYork,S161,hum,2,44100,2,16.90702947845805
S161_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S161_whistle_1_Friend.wav,Friend,S161,whistle,1,44100,2,22.927414965986394
S161_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S161_whistle_2_Feeling.wav,Feeling,S161,whistle,2,44100,2,26.740680272108843
S161_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S161_whistle_2_RememberMe.wav,RememberMe,S161,whistle,2,44100,2,30.39263038548753
S162_hum_1_Happy.wav,data/MLEndHWII_sample_800/S162_hum_1_Happy.wav,Happy,S162,hum,1,44100,1,20.050181405895692
S162_hum_1_Married.wav,data/MLEndHWII_sample_800/S162_hum_1_Married.wav,Married,S162,hum,1,44100,1,20.038820861678005
S162_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S162_whistle_1_NewYork.wav,NewYork,S162,whistle,1,44100,1,20.050430839002267
S162_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S162_whistle_1_TryEverything.wav,TryEverything,S162,whistle,1,44100,1,22.058934240362813
S162_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S162_whistle_2_Friend.wav,Friend,S162,whistle,2,44100,1,20.050430839002267
S163_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S163_hum_1_Feeling.wav,Feeling,S163,hum,1,44100,2,16.878616780045352
S163_hum_3_Married.wav,data/MLEndHWII_sample_800/S163_hum_3_Married.wav,Married,S163,hum,3,44100,2,16.457755102040817
S163_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S163_hum_3_RememberMe.wav,RememberMe,S163,hum,3,44100,2,15.877256235827664
S163_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S163_hum_4_NewYork.wav,NewYork,S163,hum,4,44100,2,17.197891156462585
S164_hum_2_Happy.wav,data/MLEndHWII_sample_800/S164_hum_2_Happy.wav,Happy,S164,hum,2,44100,2,26.16659863945578
S164_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S164_hum_2_NewYork.wav,NewYork,S164,hum,2,44100,2,18.155714285714286
S164_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S164_hum_2_TryEverything.wav,TryEverything,S164,hum,2,44100,2,27.255510204081634
S164_hum_3_Friend.wav,data/MLEndHWII_sample_800/S164_hum_3_Friend.wav,Friend,S164,hum,3,44100,2,29.44641723356009
S165_hum_1_Married.wav,data/MLEndHWII_sample_800/S165_hum_1_Married.wav,Married,S165,hum,1,44100,2,30.89766439909297
S165_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S165_whistle_1_NewYork.wav,NewYork,S165,whistle,1,44100,2,20.04233560090703
S165_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S165_whistle_1_RememberMe.wav,RememberMe,S165,whistle,1,44100,2,38.99562358276644
S165_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S165_whistle_2_Feeling.wav,Feeling,S165,whistle,2,44100,2,37.457301587301586
S165_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S165_whistle_2_TryEverything.wav,TryEverything,S165,whistle,2,44100,2,37.07997732426304
S166_hum_2_Friend.wav,data/MLEndHWII_sample_800/S166_hum_2_Friend.wav,Friend,S166,hum,2,44100,1,16.945374149659862
S166_hum_3_Happy.wav,data/MLEndHWII_sample_800/S166_hum_3_Happy.wav,Happy,S166,hum,3,44100,1,19.213197278911565
S166_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S166_hum_3_NewYork.wav,NewYork,S166,hum,3,44100,1,16.945374149659862
S166_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S166_hum_3_TryEverything.wav,TryEverything,S166,hum,3,44100,1,16.945374149659862
S166_hum_4_Married.wav,data/MLEndHWII_sample_800/S166_hum_4_Married.wav,Married,S166,hum,4,44100,1,15.78922902494331
S167_hum_1_Married.wav,data/MLEndHWII_sample_800/S167_hum_1_Married.wav,Married,S167,hum,1,44100,2,25.309727891156463
S167_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S167_hum_1_NewYork.wav,NewYork,S167,hum,1,44100,2,19.635986394557822
S167_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S167_hum_2_Necessities.wav,Necessities,S167,hum,2,44100,2,28.839160997732428
S167_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S167_hum_4_Feeling.wav,Feeling,S167,hum,4,44100,2,35.94800453514739
S168_hum_1_Friend.wav,data/MLEndHWII_sample_800/S168_hum_1_Friend.wav,Friend,S168,hum,1,48000,2,23.25
S168_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S168_hum_2_Feeling.wav,Feeling,S168,hum,2,48000,2,36.25
S168_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S168_whistle_1_NewYork.wav,NewYork,S168,whistle,1,48000,2,16.333333333333332
S168_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S168_whistle_1_RememberMe.wav,RememberMe,S168,whistle,1,48000,2,29.833333333333332
S169_hum_1_Happy.wav,data/MLEndHWII_sample_800/S169_hum_1_Happy.wav,Happy,S169,hum,1,44100,2,19.476349206349205
S169_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S169_hum_1_Necessities.wav,Necessities,S169,hum,1,44100,2,29.881791383219955
S169_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S169_hum_2_NewYork.wav,NewYork,S169,hum,2,44100,2,14.919433106575964
S169_hum_3_Feeling.wav,data/MLEndHWII_sample_800/S169_hum_3_Feeling.wav,Feeling,S169,hum,3,44100,2,21.34845804988662
S16_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S16_hum_1_TryEverything.wav,TryEverything,S16,hum,1,44100,2,14.918820861678004
S16_hum_2_Happy.wav,data/MLEndHWII_sample_800/S16_hum_2_Happy.wav,Happy,S16,hum,2,44100,2,23.034195011337868
S16_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S16_hum_2_RememberMe.wav,RememberMe,S16,hum,2,44100,2,20.723809523809525
S16_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S16_hum_3_NewYork.wav,NewYork,S16,hum,3,44100,2,16.66031746031746
S170_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S170_hum_2_NewYork.wav,NewYork,S170,hum,2,44100,2,18.053514739229026
S170_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S170_whistle_1_Friend.wav,Friend,S170,whistle,1,44100,2,30.963809523809523
S170_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S170_whistle_1_Happy.wav,Happy,S170,whistle,1,44100,2,22.291156462585032
S170_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S170_whistle_2_RememberMe.wav,RememberMe,S170,whistle,2,44100,2,33.13487528344671
S171_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S171_hum_2_Feeling.wav,Feeling,S171,hum,2,44100,2,16.806054421768707
S171_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S171_hum_2_TryEverything.wav,TryEverything,S171,hum,2,44100,2,15.920793650793652
S171_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S171_whistle_1_Necessities.wav,Necessities,S171,whistle,1,44100,2,16.138480725623584
S171_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S171_whistle_2_Happy.wav,Happy,S171,whistle,2,44100,2,15.543469387755103
S171_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S171_whistle_2_NewYork.wav,NewYork,S171,whistle,2,44100,2,16.77702947845805
S172_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S172_hum_1_TryEverything.wav,TryEverything,S172,hum,1,44100,1,16.23390022675737
S172_whistle_1_Married.wav,data/MLEndHWII_sample_800/S172_whistle_1_Married.wav,Married,S172,whistle,1,44100,1,16.76750566893424
S172_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S172_whistle_1_Necessities.wav,Necessities,S172,whistle,1,44100,1,16.973786848072564
S172_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S172_whistle_1_RememberMe.wav,RememberMe,S172,whistle,1,44100,1,16.996984126984128
S172_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S172_whistle_2_Friend.wav,Friend,S172,whistle,2,44100,1,16.10049886621315
S173_hum_2_Friend.wav,data/MLEndHWII_sample_800/S173_hum_2_Friend.wav,Friend,S173,hum,2,44100,2,34.388390022675736
S173_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S173_hum_2_TryEverything.wav,TryEverything,S173,hum,2,44100,2,33.06696145124717
S173_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S173_whistle_1_Happy.wav,Happy,S173,whistle,1,44100,2,24.008934240362812
S173_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S173_whistle_1_RememberMe.wav,RememberMe,S173,whistle,1,44100,2,36.83927437641724
S173_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S173_whistle_2_Necessities.wav,Necessities,S173,whistle,2,44100,2,29.03124716553288
S174_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S174_hum_2_Necessities.wav,Necessities,S174,hum,2,44100,1,18.991632653061224
S174_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S174_whistle_1_TryEverything.wav,TryEverything,S174,whistle,1,44100,1,16.402244897959182
S174_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S174_whistle_2_Feeling.wav,Feeling,S174,whistle,2,44100,1,17.198979591836736
S174_whistle_2_Married.wav,data/MLEndHWII_sample_800/S174_whistle_2_Married.wav,Married,S174,whistle,2,44100,1,19.58918367346939
S175_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S175_hum_1_Feeling.wav,Feeling,S175,hum,1,44100,2,30.43326530612245
S175_hum_2_Married.wav,data/MLEndHWII_sample_800/S175_hum_2_Married.wav,Married,S175,hum,2,44100,2,19.824648526077098
S175_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S175_hum_3_NewYork.wav,NewYork,S175,hum,3,44100,2,17.560702947845805
S175_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S175_hum_4_RememberMe.wav,RememberMe,S175,hum,4,44100,2,29.44641723356009
S175_hum_4_TryEverything.wav,data/MLEndHWII_sample_800/S175_hum_4_TryEverything.wav,TryEverything,S175,hum,4,44100,2,23.118979591836734
S176_hum_1_Friend.wav,data/MLEndHWII_sample_800/S176_hum_1_Friend.wav,Friend,S176,hum,1,44100,2,19.806621315192743
S176_hum_2_Married.wav,data/MLEndHWII_sample_800/S176_hum_2_Married.wav,Married,S176,hum,2,44100,2,19.806621315192743
S176_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S176_hum_2_NewYork.wav,NewYork,S176,hum,2,44100,2,19.725351473922903
S176_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S176_hum_4_RememberMe.wav,RememberMe,S176,hum,4,44100,2,19.56281179138322
S177_hum_1_Married.wav,data/MLEndHWII_sample_800/S177_hum_1_Married.wav,Married,S177,hum,1,44100,1,20.003990929705214
S177_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S177_whistle_2_Friend.wav,Friend,S177,whistle,2,44100,1,20.050430839002267
S177_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S177_whistle_2_Happy.wav,Happy,S177,whistle,2,44100,1,20.023650793650795
S177_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S177_whistle_2_RememberMe.wav,RememberMe,S177,whistle,2,44100,1,19.99238095238095
S177_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S177_whistle_2_TryEverything.wav,TryEverything,S177,whistle,2,44100,1,18.78857142857143
S178_hum_1_Happy.wav,data/MLEndHWII_sample_800/S178_hum_1_Happy.wav,Happy,S178,hum,1,44100,1,20.11780045351474
S178_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S178_hum_1_Necessities.wav,Necessities,S178,hum,1,44100,1,20.489319727891157
S178_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S178_whistle_2_Feeling.wav,Feeling,S178,whistle,2,44100,1,19.096122448979592
S178_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S178_whistle_2_TryEverything.wav,TryEverything,S178,whistle,2,44100,1,24.66891156462585
S179_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S179_whistle_1_Feeling.wav,Feeling,S179,whistle,1,44100,1,34.56804988662132
S179_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S179_whistle_1_TryEverything.wav,TryEverything,S179,whistle,1,44100,1,32.70530612244898
S179_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S179_whistle_2_Happy.wav,Happy,S179,whistle,2,44100,1,23.754013605442175
S179_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S179_whistle_2_NewYork.wav,NewYork,S179,whistle,2,44100,1,17.38013605442177
S17_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S17_hum_1_Feeling.wav,Feeling,S17,hum,1,44100,2,17.923514739229024
S17_whistle_1_Married.wav,data/MLEndHWII_sample_800/S17_whistle_1_Married.wav,Married,S17,whistle,1,44100,2,16.28360544217687
S17_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S17_whistle_2_NewYork.wav,NewYork,S17,whistle,2,44100,2,17.691315192743765
S17_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S17_whistle_2_RememberMe.wav,RememberMe,S17,whistle,2,44100,2,19.539591836734694
S17_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S17_whistle_2_TryEverything.wav,TryEverything,S17,whistle,2,44100,2,16.588367346938774
S180_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S180_hum_2_Necessities.wav,Necessities,S180,hum,2,44100,1,17.092448979591836
