filename,filepath,song_label,participant_id,split
S153_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S153_hum_1_RememberMe.wav,RememberMe,S153,val
S153_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S153_hum_2_NewYork.wav,NewYork,S153,train
S153_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S153_hum_3_TryEverything.wav,TryEverything,S153,train
S153_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S153_hum_4_Feeling.wav,Feeling,S153,test
S153_hum_4_Happy.wav,data/MLEndHWII_sample_800/S153_hum_4_Happy.wav,Happy,S153,train
S154_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S154_hum_1_Feeling.wav,Feeling,S154,train
S154_hum_3_Married.wav,data/MLEndHWII_sample_800/S154_hum_3_Married.wav,Married,S154,test
S154_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S154_hum_3_RememberMe.wav,RememberMe,S154,train
S154_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S154_hum_4_NewYork.wav,NewYork,S154,test
S155_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S155_hum_3_NewYork.wav,NewYork,S155,train
S155_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S155_hum_4_Feeling.wav,Feeling,S155,train
S155_hum_4_Happy.wav,data/MLEndHWII_sample_800/S155_hum_4_Happy.wav,Happy,S155,train
S155_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S155_hum_4_RememberMe.wav,RememberMe,S155,train
S156_hum_3_Friend.wav,data/MLEndHWII_sample_800/S156_hum_3_Friend.wav,Friend,S156,test
S156_hum_3_Happy.wav,data/MLEndHWII_sample_800/S156_hum_3_Happy.wav,Happy,S156,train
S156_hum_3_Married.wav,data/MLEndHWII_sample_800/S156_hum_3_Married.wav,Married,S156,train
S156_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S156_hum_3_NewYork.wav,NewYork,S156,train
S157_hum_1_Happy.wav,data/MLEndHWII_sample_800/S157_hum_1_Happy.wav,Happy,S157,test
S157_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S157_hum_1_RememberMe.wav,RememberMe,S157,train
S157_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S157_hum_1_TryEverything.wav,TryEverything,S157,train
S157_hum_3_Feeling.wav,data/MLEndHWII_sample_800/S157_hum_3_Feeling.wav,Feeling,S157,train
S157_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S157_hum_4_NewYork.wav,NewYork,S157,test
S158_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S158_hum_1_Necessities.wav,Necessities,S158,train
S158_hum_2_Friend.wav,data/MLEndHWII_sample_800/S158_hum_2_Friend.wav,Friend,S158,test
S158_whistle_1_Married.wav,data/MLEndHWII_sample_800/S158_whistle_1_Married.wav,Married,S158,train
S158_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S158_whistle_1_RememberMe.wav,RememberMe,S158,train
S159_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S159_hum_1_TryEverything.wav,TryEverything,S159,train
S159_whistle_1_Married.wav,data/MLEndHWII_sample_800/S159_whistle_1_Married.wav,Married,S159,train
S159_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S159_whistle_1_Necessities.wav,Necessities,S159,train
S159_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S159_whistle_1_RememberMe.wav,RememberMe,S159,test
S159_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S159_whistle_2_Feeling.wav,Feeling,S159,train
S15_hum_1_Friend.wav,data/MLEndHWII_sample_800/S15_hum_1_Friend.wav,Friend,S15,test
S15_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S15_hum_1_RememberMe.wav,RememberMe,S15,train
S15_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S15_hum_3_TryEverything.wav,TryEverything,S15,train
S15_hum_4_Married.wav,data/MLEndHWII_sample_800/S15_hum_4_Married.wav,Married,S15,train
S15_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S15_hum_4_Necessities.wav,Necessities,S15,train
S160_hum_1_Married.wav,data/MLEndHWII_sample_800/S160_hum_1_Married.wav,Married,S160,val
S160_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S160_whistle_1_NewYork.wav,NewYork,S160,train
S160_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S160_whistle_2_Friend.wav,Friend,S160,train
S160_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S160_whistle_2_Happy.wav,Happy,S160,train
S161_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S161_hum_2_NewYork.wav,NewYork,S161,train
S161_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S161_whistle_1_Friend.wav,Friend,S161,test
S161_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S161_whistle_2_Feeling.wav,Feeling,S161,val
S161_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S161_whistle_2_RememberMe.wav,RememberMe,S161,train
S162_hum_1_Happy.wav,data/MLEndHWII_sample_800/S162_hum_1_Happy.wav,Happy,S162,val
S162_hum_1_Married.wav,data/MLEndHWII_sample_800/S162_hum_1_Married.wav,Married,S162,train
S162_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S162_whistle_1_NewYork.wav,NewYork,S162,train
S162_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S162_whistle_1_TryEverything.wav,TryEverything,S162,val
S162_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S162_whistle_2_Friend.wav,Friend,S162,train
S163_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S163_hum_1_Feeling.wav,Feeling,S163,train
S163_hum_3_Married.wav,data/MLEndHWII_sample_800/S163_hum_3_Married.wav,Married,S163,val
S163_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S163_hum_3_RememberMe.wav,RememberMe,S163,test
S163_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S163_hum_4_NewYork.wav,NewYork,S163,train
S164_hum_2_Happy.wav,data/MLEndHWII_sample_800/S164_hum_2_Happy.wav,Happy,S164,train
S164_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S164_hum_2_NewYork.wav,NewYork,S164,val
S164_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S164_hum_2_TryEverything.wav,TryEverything,S164,train
S164_hum_3_Friend.wav,data/MLEndHWII_sample_800/S164_hum_3_Friend.wav,Friend,S164,train
S165_hum_1_Married.wav,data/MLEndHWII_sample_800/S165_hum_1_Married.wav,Married,S165,test
S165_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S165_whistle_1_NewYork.wav,NewYork,S165,test
S165_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S165_whistle_1_RememberMe.wav,RememberMe,S165,train
S165_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S165_whistle_2_Feeling.wav,Feeling,S165,train
S165_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S165_whistle_2_TryEverything.wav,TryEverything,S165,train
S166_hum_2_Friend.wav,data/MLEndHWII_sample_800/S166_hum_2_Friend.wav,Friend,S166,train
S166_hum_3_Happy.wav,data/MLEndHWII_sample_800/S166_hum_3_Happy.wav,Happy,S166,train
S166_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S166_hum_3_NewYork.wav,NewYork,S166,test
S166_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S166_hum_3_TryEverything.wav,TryEverything,S166,train
S166_hum_4_Married.wav,data/MLEndHWII_sample_800/S166_hum_4_Married.wav,Married,S166,train
S167_hum_1_Married.wav,data/MLEndHWII_sample_800/S167_hum_1_Married.wav,Married,S167,train
S167_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S167_hum_1_NewYork.wav,NewYork,S167,test
S167_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S167_hum_2_Necessities.wav,Necessities,S167,val
S167_hum_4_Feeling.wav,data/MLEndHWII_sample_800/S167_hum_4_Feeling.wav,Feeling,S167,train
S168_hum_1_Friend.wav,data/MLEndHWII_sample_800/S168_hum_1_Friend.wav,Friend,S168,val
S168_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S168_hum_2_Feeling.wav,Feeling,S168,test
S168_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S168_whistle_1_NewYork.wav,NewYork,S168,train
S168_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S168_whistle_1_RememberMe.wav,RememberMe,S168,train
S169_hum_1_Happy.wav,data/MLEndHWII_sample_800/S169_hum_1_Happy.wav,Happy,S169,train
S169_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S169_hum_1_Necessities.wav,Necessities,S169,train
S169_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S169_hum_2_NewYork.wav,NewYork,S169,train
S169_hum_3_Feeling.wav,data/MLEndHWII_sample_800/S169_hum_3_Feeling.wav,Feeling,S169,train
S16_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S16_hum_1_TryEverything.wav,TryEverything,S16,val
S16_hum_2_Happy.wav,data/MLEndHWII_sample_800/S16_hum_2_Happy.wav,Happy,S16,train
S16_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S16_hum_2_RememberMe.wav,RememberMe,S16,train
S16_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S16_hum_3_NewYork.wav,NewYork,S16,train
S170_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S170_hum_2_NewYork.wav,NewYork,S170,train
S170_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S170_whistle_1_Friend.wav,Friend,S170,train
S170_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S170_whistle_1_Happy.wav,Happy,S170,train
S170_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S170_whistle_2_RememberMe.wav,RememberMe,S170,train
S171_hum_2_Feeling.wav,data/MLEndHWII_sample_800/S171_hum_2_Feeling.wav,Feeling,S171,train
S171_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S171_hum_2_TryEverything.wav,TryEverything,S171,train
S171_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S171_whistle_1_Necessities.wav,Necessities,S171,train
S171_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S171_whistle_2_Happy.wav,Happy,S171,val
S171_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S171_whistle_2_NewYork.wav,NewYork,S171,train
S172_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S172_hum_1_TryEverything.wav,TryEverything,S172,train
S172_whistle_1_Married.wav,data/MLEndHWII_sample_800/S172_whistle_1_Married.wav,Married,S172,train
S172_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S172_whistle_1_Necessities.wav,Necessities,S172,train
S172_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S172_whistle_1_RememberMe.wav,RememberMe,S172,train
S172_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S172_whistle_2_Friend.wav,Friend,S172,train
S173_hum_2_Friend.wav,data/MLEndHWII_sample_800/S173_hum_2_Friend.wav,Friend,S173,val
S173_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S173_hum_2_TryEverything.wav,TryEverything,S173,train
S173_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S173_whistle_1_Happy.wav,Happy,S173,train
S173_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S173_whistle_1_RememberMe.wav,RememberMe,S173,val
S173_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S173_whistle_2_Necessities.wav,Necessities,S173,train
S174_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S174_hum_2_Necessities.wav,Necessities,S174,train
S174_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S174_whistle_1_TryEverything.wav,TryEverything,S174,train
S174_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S174_whistle_2_Feeling.wav,Feeling,S174,train
S174_whistle_2_Married.wav,data/MLEndHWII_sample_800/S174_whistle_2_Married.wav,Married,S174,train
S175_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S175_hum_1_Feeling.wav,Feeling,S175,train
S175_hum_2_Married.wav,data/MLEndHWII_sample_800/S175_hum_2_Married.wav,Married,S175,train
S175_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S175_hum_3_NewYork.wav,NewYork,S175,train
S175_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S175_hum_4_RememberMe.wav,RememberMe,S175,train
S175_hum_4_TryEverything.wav,data/MLEndHWII_sample_800/S175_hum_4_TryEverything.wav,TryEverything,S175,train
S176_hum_1_Friend.wav,data/MLEndHWII_sample_800/S176_hum_1_Friend.wav,Friend,S176,train
S176_hum_2_Married.wav,data/MLEndHWII_sample_800/S176_hum_2_Married.wav,Married,S176,val
S176_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S176_hum_2_NewYork.wav,NewYork,S176,train
S176_hum_4_RememberMe.wav,data/MLEndHWII_sample_800/S176_hum_4_RememberMe.wav,RememberMe,S176,train
S177_hum_1_Married.wav,data/MLEndHWII_sample_800/S177_hum_1_Married.wav,Married,S177,train
S177_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S177_whistle_2_Friend.wav,Friend,S177,train
S177_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S177_whistle_2_Happy.wav,Happy,S177,train
S177_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S177_whistle_2_RememberMe.wav,RememberMe,S177,train
S177_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S177_whistle_2_TryEverything.wav,TryEverything,S177,train
S178_hum_1_Happy.wav,data/MLEndHWII_sample_800/S178_hum_1_Happy.wav,Happy,S178,train
S178_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S178_hum_1_Necessities.wav,Necessities,S178,train
S178_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S178_whistle_2_Feeling.wav,Feeling,S178,train
S178_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S178_whistle_2_TryEverything.wav,TryEverything,S178,train
S179_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S179_whistle_1_Feeling.wav,Feeling,S179,train
S179_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S179_whistle_1_TryEverything.wav,TryEverything,S179,train
S179_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S179_whistle_2_Happy.wav,Happy,S179,train
S179_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S179_whistle_2_NewYork.wav,NewYork,S179,train
S17_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S17_hum_1_Feeling.wav,Feeling,S17,test
S17_whistle_1_Married.wav,data/MLEndHWII_sample_800/S17_whistle_1_Married.wav,Married,S17,val
S17_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S17_whistle_2_NewYork.wav,NewYork,S17,val
S17_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S17_whistle_2_RememberMe.wav,RememberMe,S17,train
S17_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S17_whistle_2_TryEverything.wav,TryEverything,S17,train
S180_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S180_hum_2_Necessities.wav,Necessities,S180,test
S180_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S180_whistle_2_Feeling.wav,Feeling,S180,train
S180_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S180_whistle_2_Happy.wav,Happy,S180,train
S180_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S180_whistle_2_RememberMe.wav,RememberMe,S180,train
S181_hum_1_Necessities.wav,data/MLEndHWII_sample_800/S181_hum_1_Necessities.wav,Necessities,S181,val
S181_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S181_hum_3_RememberMe.wav,RememberMe,S181,train
S181_hum_4_Friend.wav,data/MLEndHWII_sample_800/S181_hum_4_Friend.wav,Friend,S181,test
S181_hum_4_Happy.wav,data/MLEndHWII_sample_800/S181_hum_4_Happy.wav,Happy,S181,train
S182_whistle_1_Married.wav,data/MLEndHWII_sample_800/S182_whistle_1_Married.wav,Married,S182,train
S182_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S182_whistle_2_Feeling.wav,Feeling,S182,train
S182_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S182_whistle_2_Necessities.wav,Necessities,S182,train
S182_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S182_whistle_2_RememberMe.wav,RememberMe,S182,train
S183_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S183_hum_1_NewYork.wav,NewYork,S183,train
S183_hum_3_Friend.wav,data/MLEndHWII_sample_800/S183_hum_3_Friend.wav,Friend,S183,val
S183_hum_3_Married.wav,data/MLEndHWII_sample_800/S183_hum_3_Married.wav,Married,S183,val
S183_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S183_hum_3_TryEverything.wav,TryEverything,S183,train
S184_hum_2_Married.wav,data/MLEndHWII_sample_800/S184_hum_2_Married.wav,Married,S184,val
S184_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S184_hum_2_Necessities.wav,Necessities,S184,train
S184_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S184_hum_2_RememberMe.wav,RememberMe,S184,train
S184_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S184_whistle_1_Friend.wav,Friend,S184,train
S185_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S185_whistle_1_Happy.wav,Happy,S185,train
S185_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S185_whistle_1_Necessities.wav,Necessities,S185,train
S185_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S185_whistle_1_TryEverything.wav,TryEverything,S185,train
S185_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S185_whistle_2_Friend.wav,Friend,S185,train
S185_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S185_whistle_2_RememberMe.wav,RememberMe,S185,val
S186_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S186_whistle_1_Friend.wav,Friend,S186,train
S186_whistle_1_Married.wav,data/MLEndHWII_sample_800/S186_whistle_1_Married.wav,Married,S186,train
S186_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S186_whistle_2_Happy.wav,Happy,S186,train
S186_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S186_whistle_2_TryEverything.wav,TryEverything,S186,test
S187_hum_1_Friend.wav,data/MLEndHWII_sample_800/S187_hum_1_Friend.wav,Friend,S187,train
S187_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S187_hum_2_TryEverything.wav,TryEverything,S187,train
S187_whistle_1_Married.wav,data/MLEndHWII_sample_800/S187_whistle_1_Married.wav,Married,S187,test
S187_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S187_whistle_2_NewYork.wav,NewYork,S187,train
S188_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S188_hum_1_RememberMe.wav,RememberMe,S188,train
S188_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S188_whistle_1_NewYork.wav,NewYork,S188,test
S188_whistle_2_Feeling.wav,data/MLEndHWII_sample_800/S188_whistle_2_Feeling.wav,Feeling,S188,val
S188_whistle_2_Married.wav,data/MLEndHWII_sample_800/S188_whistle_2_Married.wav,Married,S188,train
S18_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S18_whistle_1_Feeling.wav,Feeling,S18,test
S18_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S18_whistle_1_Friend.wav,Friend,S18,train
S18_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S18_whistle_1_NewYork.wav,NewYork,S18,train
S18_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S18_whistle_1_TryEverything.wav,TryEverything,S18,train
S19_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S19_hum_1_NewYork.wav,NewYork,S19,train
S19_hum_4_Friend.wav,data/MLEndHWII_sample_800/S19_hum_4_Friend.wav,Friend,S19,train
S19_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S19_whistle_1_Happy.wav,Happy,S19,test
S19_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S19_whistle_2_RememberMe.wav,RememberMe,S19,test
S1_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S1_hum_2_Necessities.wav,Necessities,S1,val
S1_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S1_hum_2_TryEverything.wav,TryEverything,S1,train
S1_whistle_1_Married.wav,data/MLEndHWII_sample_800/S1_whistle_1_Married.wav,Married,S1,train
S1_whistle_1_NewYork.wav,data/MLEndHWII_sample_800/S1_whistle_1_NewYork.wav,NewYork,S1,train
S1_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S1_whistle_2_Friend.wav,Friend,S1,train
S20_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S20_hum_1_Feeling.wav,Feeling,S20,train
S20_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S20_hum_2_RememberMe.wav,RememberMe,S20,train
S20_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S20_hum_3_TryEverything.wav,TryEverything,S20,test
S20_hum_4_Happy.wav,data/MLEndHWII_sample_800/S20_hum_4_Happy.wav,Happy,S20,train
S20_hum_4_NewYork.wav,data/MLEndHWII_sample_800/S20_hum_4_NewYork.wav,NewYork,S20,train
S21_hum_1_TryEverything.wav,data/MLEndHWII_sample_800/S21_hum_1_TryEverything.wav,TryEverything,S21,train
S21_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S21_whistle_1_Feeling.wav,Feeling,S21,train
S21_whistle_1_Married.wav,data/MLEndHWII_sample_800/S21_whistle_1_Married.wav,Married,S21,val
S21_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S21_whistle_1_Necessities.wav,Necessities,S21,val
S21_whistle_1_RememberMe.wav,data/MLEndHWII_sample_800/S21_whistle_1_RememberMe.wav,RememberMe,S21,test
S22_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S22_whistle_1_Friend.wav,Friend,S22,train
S22_whistle_1_Married.wav,data/MLEndHWII_sample_800/S22_whistle_1_Married.wav,Married,S22,train
S22_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S22_whistle_1_Necessities.wav,Necessities,S22,train
S22_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S22_whistle_2_NewYork.wav,NewYork,S22,train
S23_hum_1_Married.wav,data/MLEndHWII_sample_800/S23_hum_1_Married.wav,Married,S23,train
S23_hum_2_Friend.wav,data/MLEndHWII_sample_800/S23_hum_2_Friend.wav,Friend,S23,train
S23_hum_2_Happy.wav,data/MLEndHWII_sample_800/S23_hum_2_Happy.wav,Happy,S23,test
S23_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S23_hum_2_NewYork.wav,NewYork,S23,train
S24_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S24_hum_1_Feeling.wav,Feeling,S24,train
S24_whistle_1_Married.wav,data/MLEndHWII_sample_800/S24_whistle_1_Married.wav,Married,S24,train
S24_whistle_2_Happy.wav,data/MLEndHWII_sample_800/S24_whistle_2_Happy.wav,Happy,S24,val
S24_whistle_2_RememberMe.wav,data/MLEndHWII_sample_800/S24_whistle_2_RememberMe.wav,RememberMe,S24,train
S25_hum_2_Friend.wav,data/MLEndHWII_sample_800/S25_hum_2_Friend.wav,Friend,S25,train
S25_hum_2_Married.wav,data/MLEndHWII_sample_800/S25_hum_2_Married.wav,Married,S25,train
S25_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S25_whistle_1_Happy.wav,Happy,S25,train
S25_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S25_whistle_2_NewYork.wav,NewYork,S25,train
S26_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S26_hum_1_NewYork.wav,NewYork,S26,train
S26_hum_2_RememberMe.wav,data/MLEndHWII_sample_800/S26_hum_2_RememberMe.wav,RememberMe,S26,train
S26_hum_4_Friend.wav,data/MLEndHWII_sample_800/S26_hum_4_Friend.wav,Friend,S26,train
S26_hum_4_Married.wav,data/MLEndHWII_sample_800/S26_hum_4_Married.wav,Married,S26,val
S26_hum_4_TryEverything.wav,data/MLEndHWII_sample_800/S26_hum_4_TryEverything.wav,TryEverything,S26,val
S27_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S27_whistle_1_Friend.wav,Friend,S27,train
S27_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S27_whistle_1_Happy.wav,Happy,S27,train
S27_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S27_whistle_1_Necessities.wav,Necessities,S27,test
S27_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S27_whistle_1_TryEverything.wav,TryEverything,S27,train
S28_hum_1_RememberMe.wav,data/MLEndHWII_sample_800/S28_hum_1_RememberMe.wav,RememberMe,S28,test
S28_hum_2_Friend.wav,data/MLEndHWII_sample_800/S28_hum_2_Friend.wav,Friend,S28,train
S28_whistle_1_Necessities.wav,data/MLEndHWII_sample_800/S28_whistle_1_Necessities.wav,Necessities,S28,train
S28_whistle_2_Married.wav,data/MLEndHWII_sample_800/S28_whistle_2_Married.wav,Married,S28,train
S28_whistle_2_TryEverything.wav,data/MLEndHWII_sample_800/S28_whistle_2_TryEverything.wav,TryEverything,S28,train
S29_hum_2_Necessities.wav,data/MLEndHWII_sample_800/S29_hum_2_Necessities.wav,Necessities,S29,train
S29_hum_3_NewYork.wav,data/MLEndHWII_sample_800/S29_hum_3_NewYork.wav,NewYork,S29,val
S29_hum_4_Friend.wav,data/MLEndHWII_sample_800/S29_hum_4_Friend.wav,Friend,S29,val
S29_hum_4_Happy.wav,data/MLEndHWII_sample_800/S29_hum_4_Happy.wav,Happy,S29,test
S2_whistle_1_Friend.wav,data/MLEndHWII_sample_800/S2_whistle_1_Friend.wav,Friend,S2,train
S2_whistle_1_Happy.wav,data/MLEndHWII_sample_800/S2_whistle_1_Happy.wav,Happy,S2,train
S2_whistle_1_TryEverything.wav,data/MLEndHWII_sample_800/S2_whistle_1_TryEverything.wav,TryEverything,S2,train
S2_whistle_2_NewYork.wav,data/MLEndHWII_sample_800/S2_whistle_2_NewYork.wav,NewYork,S2,train
S30_hum_1_Feeling.wav,data/MLEndHWII_sample_800/S30_hum_1_Feeling.wav,Feeling,S30,train
S30_hum_3_Married.wav,data/MLEndHWII_sample_800/S30_hum_3_Married.wav,Married,S30,test
S30_hum_3_TryEverything.wav,data/MLEndHWII_sample_800/S30_hum_3_TryEverything.wav,TryEverything,S30,test
S30_hum_4_Necessities.wav,data/MLEndHWII_sample_800/S30_hum_4_Necessities.wav,Necessities,S30,val
S31_hum_1_Happy.wav,data/MLEndHWII_sample_800/S31_hum_1_Happy.wav,Happy,S31,train
S31_hum_2_Friend.wav,data/MLEndHWII_sample_800/S31_hum_2_Friend.wav,Friend,S31,train
S31_hum_2_NewYork.wav,data/MLEndHWII_sample_800/S31_hum_2_NewYork.wav,NewYork,S31,train
S31_hum_3_RememberMe.wav,data/MLEndHWII_sample_800/S31_hum_3_RememberMe.wav,RememberMe,S31,val
S32_hum_2_TryEverything.wav,data/MLEndHWII_sample_800/S32_hum_2_TryEverything.wav,TryEverything,S32,train
S32_whistle_1_Feeling.wav,data/MLEndHWII_sample_800/S32_whistle_1_Feeling.wav,Feeling,S32,val
S32_whistle_2_Friend.wav,data/MLEndHWII_sample_800/S32_whistle_2_Friend.wav,Friend,S32,test
S32_whistle_2_Necessities.wav,data/MLEndHWII_sample_800/S32_whistle_2_Necessities.wav,Necessities,S32,train
S33_hum_1_NewYork.wav,data/MLEndHWII_sample_800/S33_hum_1_NewYork.wav,NewYork,S33,train
